cultivar;harvest_date;harvest_n;temp;irr;box;fruit_n;weight;dah;obs_date;infection;perc_infection;Pathogene
Nectarlove;22/07/2019;1;T25;100%;3;11;175.4;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;12;159.7;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;13;171.1;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;14;214.1;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;15;148.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;16;206.6;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;17;208.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;18;164.2;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;19;162.6;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;20;180.8;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;1;160.8;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;2;209.7;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;3;188;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;4;178.2;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;5;181.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;6;168.5;7;29/07/2019;1;100;Monilia - Rhizopus
Nectarlove;22/07/2019;1;T25;100%;4;7;170.8;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;8;176.7;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;9;165.2;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;10;193;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;11;150.4;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;12;204.1;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;13;158.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;14;163.6;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;15;158.2;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;16;178.1;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;17;138.4;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;18;166.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;19;197.5;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;20;169.9;7;29/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;1;132.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;2;122.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;3;170.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;4;172.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;5;127.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;6;127.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;7;132.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;8;136.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;9;146.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;10;144.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;11;127.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;12;121;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;13;150.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;14;126.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;15;153.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;16;158.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;17;165.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;18;168.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;19;142.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;20;183.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;1;175.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;2;162.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;3;135.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;4;101;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;5;110.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;6;103.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;7;154.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;8;142.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;9;115.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;10;122.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;11;146.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;12;128.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;13;164.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;14;142.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;15;137.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;16;139.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;17;164.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;18;146.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;19;161.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;20;170.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;1;162.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;2;151.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;3;154.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;4;145.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;5;142.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;6;144.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;7;149;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;8;144.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;9;146.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;10;149.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;11;139.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;12;155.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;13;204.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;14;149.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;15;161.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;16;155.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;17;144.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;18;169.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;19;133.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;20;160.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;1;156.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;2;150.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;3;177.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;4;185.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;5;127.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;6;128;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;7;143.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;8;142.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;9;136.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;10;150;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;11;104.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;12;117.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;13;157.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;14;117.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;15;116.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;16;166.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;17;118.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;18;128.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;19;150.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;20;160.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;1;171.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;2;151.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;3;152.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;4;169.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;5;156.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;6;165.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;7;224.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;8;179.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;9;200.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;10;158.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;11;161.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;12;150.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;13;185.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;14;173.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;15;158;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;16;172.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;17;224.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;18;162.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;19;225.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;20;155.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;1;203.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;2;184.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;3;204.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;4;181.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;5;161.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;6;165.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;7;196.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;8;180.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;9;179.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;10;169.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;11;162.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;12;226.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;13;167.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;14;164;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;15;183.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;16;154.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;17;146.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;18;160.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;19;192.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;20;152.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;1;131.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;2;138.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;3;148.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;4;183;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;5;169.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;6;158;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;7;192.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;8;180.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;9;238.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;10;219.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;11;148.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;12;169;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;13;145.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;14;168.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;15;180.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;16;163.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;17;188.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;18;166.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;19;196.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;20;178.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;1;202.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;2;210;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;3;178.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;4;163.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;5;163;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;6;181.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;7;191.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;8;185.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;9;211.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;10;166.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;11;151.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;12;188.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;13;167;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;14;204.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;15;134.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;16;160.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;17;186.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;18;171.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;19;168;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;20;145.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;1;163.5;9;31/07/2019;1;5;?
Nectarlove;22/07/2019;1;T15;50%;1;2;160.4;9;31/07/2019;0;,;
Nectarlove;22/07/2019;1;T15;50%;1;3;122.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;4;162.3;9;31/07/2019;1;5;?
Nectarlove;22/07/2019;1;T15;50%;1;5;170.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;6;146.7;9;31/07/2019;1;5;?
Nectarlove;22/07/2019;1;T15;50%;1;7;125;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;8;131.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;9;157;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;10;108.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;11;136.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;12;117.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;13;162.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;14;136.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;15;108.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;16;119.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;17;125.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;18;170.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;19;173.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;20;151.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;1;142.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;2;199.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;3;130.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;4;113;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;5;134.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;6;134.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;7;130.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;8;205.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;9;128.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;10;126.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;11;118.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;12;164.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;13;162;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;14;154.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;15;156.3;9;31/07/2019;1;5;?
Nectarlove;22/07/2019;1;T15;50%;2;16;151.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;17;130.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;18;142;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;19;134.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;2;20;152;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;1;162.8;9;31/07/2019;1;3;Rhizopus
Nectarlove;22/07/2019;1;T15;50%;3;2;112.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;3;125.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;4;123.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;5;164;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;6;165.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;7;129.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;8;148.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;9;152.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;10;135.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;11;98.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;12;134.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;13;133.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;14;148.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;15;190.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;16;119.8;9;31/07/2019;1;6;Rhizopus
Nectarlove;22/07/2019;1;T15;50%;3;17;114.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;18;116.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;19;170.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;3;20;134.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;1;157.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;2;118.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;3;162.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;4;144.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;5;118.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;6;123.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;7;157.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;8;166.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;9;125.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;10;137.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;11;133;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;12;120.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;13;143;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;14;122.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;15;109;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;16;156.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;17;152.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;18;154.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;19;138.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;4;20;141.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;1;178.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;2;207.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;3;154.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;4;191.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;5;228.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;6;163;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;7;144.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;8;178.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;9;185;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;10;213.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;11;181.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;12;207.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;13;170.5;9;31/07/2019;2;;
Nectarlove;22/07/2019;1;T15;100%;1;14;179.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;15;169.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;16;154.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;17;211.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;18;216.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;19;166.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;1;20;166.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;1;167.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;2;150.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;3;161.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;4;196.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;5;165.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;6;157.3;9;31/07/2019;1;3;Monilia
Nectarlove;22/07/2019;1;T15;100%;2;7;177.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;8;181.5;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;9;203.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;10;235.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;11;243.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;12;209.8;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;13;181.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;14;180;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;15;165.3;9;31/07/2019;;;
Nectarlove;22/07/2019;1;T15;100%;2;16;180.2;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;17;150.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;18;145.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;19;168.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;2;20;149.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;1;131.4;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;2;138.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;3;148.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;4;182.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;5;169.1;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;6;157.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;7;192.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;8;180.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;9;238.3;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;10;219.6;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;11;148.7;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;12;168.9;9;31/07/2019;0;;
Nectarlove;22/07/2019;1;T15;100%;3;13;145.3;9;31/07/2019;1;5;?
Nectarlove;22/07/2019;1;T15;100%;3;14;168.5;9;31/07/2019;0;;
