sensor_HOBO;date_time_gmt_plus2;date;time;T_factor;T_C;Ha
20455501;07/08/19 08:15:00;19/08/07;08:15;2;1.893;84.439
20455501;07/08/19 08:20:00;19/08/07;08:20;2;1.731;81.809
20455501;07/08/19 08:25:00;19/08/07;08:25;2;1.677;80.775
20455501;07/08/19 08:30:00;19/08/07;08:30;2;1.677;81.609
20455501;07/08/19 08:35:00;19/08/07;08:35;2;1.758;82.887
20455501;07/08/19 08:40:00;19/08/07;08:40;2;1.812;84.093
20455501;07/08/19 08:45:00;19/08/07;08:45;2;1.92;85.27
20455501;07/08/19 08:50:00;19/08/07;08:50;2;2.028;86.176
20455501;07/08/19 08:55:00;19/08/07;08:55;2;2.108;86.943
20455501;07/08/19 09:00:00;19/08/07;09:00;2;2.216;87.53
20455501;07/08/19 09:05:00;19/08/07;09:05;2;2.27;87.901
20455501;07/08/19 09:10:00;19/08/07;09:10;2;2.27;87.901
20455501;07/08/19 09:15:00;19/08/07;09:15;2;2.135;87.058
20455501;07/08/19 09:20:00;19/08/07;09:20;2;1.974;85.366
20455501;07/08/19 09:25:00;19/08/07;09:25;2;1.866;82.958
20455501;07/08/19 09:30:00;19/08/07;09:30;2;1.785;81.874
20455501;07/08/19 09:35:00;19/08/07;09:35;2;1.677;81.025
20455501;07/08/19 09:40:00;19/08/07;09:40;2;1.623;80.357
20455501;07/08/19 09:45:00;19/08/07;09:45;2;1.65;81.544
20455501;07/08/19 09:50:00;19/08/07;09:50;2;1.731;82.964
20455501;07/08/19 09:55:00;19/08/07;09:55;2;1.812;84.353
20455501;07/08/19 10:00:00;19/08/07;10:00;2;1.92;85.465
20455501;07/08/19 10:05:00;19/08/07;10:05;2;2.001;86.282
20455501;07/08/19 10:10:00;19/08/07;10:10;2;2.055;86.83
20455501;07/08/19 10:15:00;19/08/07;10:15;2;2.108;87.058
20455501;07/08/19 10:20:00;19/08/07;10:20;2;2.082;86.83
20455501;07/08/19 10:25:00;19/08/07;10:25;2;2.001;85.864
20455501;07/08/19 10:30:00;19/08/07;10:30;2;1.893;84.177
20455501;07/08/19 10:35:00;19/08/07;10:35;2;2.028;83.184
20455501;07/08/19 10:40:00;19/08/07;10:40;2;3.492;88.439
20455501;07/08/19 10:45:00;19/08/07;10:45;2;3.938;90.365
20455501;07/08/19 10:50:00;19/08/07;10:50;2;3.781;90.523
20455501;07/08/19 10:55:00;19/08/07;10:55;2;3.571;90.351
20455501;07/08/19 11:00:00;19/08/07;11:00;2;3.307;89.868
20455501;07/08/19 11:05:00;19/08/07;11:05;2;2.989;88.837
20455501;07/08/19 11:10:00;19/08/07;11:10;2;2.75;87.414
20455501;07/08/19 11:15:00;19/08/07;11:15;2;2.59;85.962
20455501;07/08/19 11:20:00;19/08/07;11:20;2;2.43;84.337
20455501;07/08/19 11:25:00;19/08/07;11:25;2;2.296;82.863
20455501;07/08/19 11:30:00;19/08/07;11:30;2;2.243;81.849
20455501;07/08/19 11:35:00;19/08/07;11:35;2;2.35;82.861
20455501;07/08/19 11:40:00;19/08/07;11:40;2;2.484;83.734
20455501;07/08/19 11:45:00;19/08/07;11:45;2;2.67;84.419
20455501;07/08/19 11:50:00;19/08/07;11:50;2;2.936;86.17
20455501;07/08/19 11:55:00;19/08/07;11:55;2;2.857;86.386
20455501;07/08/19 12:00:00;19/08/07;12:00;2;2.697;84.876
20455501;07/08/19 12:05:00;19/08/07;12:05;2;2.51;82.044
20455501;07/08/19 12:10:00;19/08/07;12:10;2;2.377;80.124
20455501;07/08/19 12:15:00;19/08/07;12:15;2;2.296;79.842
20455501;07/08/19 12:20:00;19/08/07;12:20;2;2.216;79.568
20455501;07/08/19 12:25:00;19/08/07;12:25;2;2.108;78.779
20455501;07/08/19 12:30:00;19/08/07;12:30;2;1.974;77.679
20455501;07/08/19 12:35:00;19/08/07;12:35;2;1.839;76.774
20455501;07/08/19 12:40:00;19/08/07;12:40;2;1.731;76.256
20455501;07/08/19 12:45:00;19/08/07;12:45;2;1.758;78.461
20455501;07/08/19 12:50:00;19/08/07;12:50;2;1.812;80.643
20455501;07/08/19 12:55:00;19/08/07;12:55;2;1.893;82.362
20455501;07/08/19 13:00:00;19/08/07;13:00;2;2.001;83.833
20455501;07/08/19 13:05:00;19/08/07;13:05;2;2.108;84.888
20455501;07/08/19 13:10:00;19/08/07;13:10;2;2.216;85.862
20455501;07/08/19 13:15:00;19/08/07;13:15;2;2.296;86.388
20455501;07/08/19 13:20:00;19/08/07;13:20;2;2.27;86.281
20455501;07/08/19 13:25:00;19/08/07;13:25;2;2.189;85.266
20455501;07/08/19 13:30:00;19/08/07;13:30;2;2.082;83.182
20455501;07/08/19 13:35:00;19/08/07;13:35;2;2.001;81.457
20455501;07/08/19 13:40:00;19/08/07;13:40;2;1.92;80.335
20455501;07/08/19 13:45:00;19/08/07;13:45;2;1.839;79.489
20455501;07/08/19 13:50:00;19/08/07;13:50;2;1.866;80.518
20455501;07/08/19 13:55:00;19/08/07;13:55;2;1.92;81.867
20455501;07/08/19 14:00:00;19/08/07;14:00;2;1.974;83.108
20455501;07/08/19 14:05:00;19/08/07;14:05;2;2.082;84.258
20455501;07/08/19 14:10:00;19/08/07;14:10;2;2.189;85.363
20455501;07/08/19 14:15:00;19/08/07;14:15;2;2.296;86.281
20455501;07/08/19 14:20:00;19/08/07;14:20;2;2.35;86.83
20455501;07/08/19 14:25:00;19/08/07;14:25;2;2.35;86.718
20455501;07/08/19 14:30:00;19/08/07;14:30;2;2.243;85.559
20455501;07/08/19 14:35:00;19/08/07;14:35;2;2.082;83.104
20455501;07/08/19 14:40:00;19/08/07;14:40;2;1.92;80.043
20455501;07/08/19 14:45:00;19/08/07;14:45;2;1.785;77.884
20455501;07/08/19 14:50:00;19/08/07;14:50;2;1.677;76.834
20455501;07/08/19 14:55:00;19/08/07;14:55;2;1.731;79.072
20455501;07/08/19 15:00:00;19/08/07;15:00;2;1.812;81.143
20455501;07/08/19 15:05:00;19/08/07;15:05;2;1.893;82.881
20455501;07/08/19 15:10:00;19/08/07;15:10;2;2.028;84.347
20455501;07/08/19 15:15:00;19/08/07;15:15;2;2.108;85.364
20455501;07/08/19 15:20:00;19/08/07;15:20;2;2.243;86.175
20455501;07/08/19 15:25:00;19/08/07;15:25;2;2.323;86.944
20455501;07/08/19 15:30:00;19/08/07;15:30;2;2.377;87.059
20455501;07/08/19 15:35:00;19/08/07;15:35;2;2.296;86.497
20455501;07/08/19 15:40:00;19/08/07;15:40;2;2.162;84.703
20455501;07/08/19 15:45:00;19/08/07;15:45;2;2.028;81.792
20455501;07/08/19 15:50:00;19/08/07;15:50;2;1.893;79.216
20455501;07/08/19 15:55:00;19/08/07;15:55;2;1.758;77.748
20455501;07/08/19 16:00:00;19/08/07;16:00;2;1.704;77.571
20455501;07/08/19 16:05:00;19/08/07;16:05;2;1.758;79.828
20455501;07/08/19 16:10:00;19/08/07;16:10;2;1.812;81.736
20455501;07/08/19 16:15:00;19/08/07;16:15;2;1.92;83.347
20455501;07/08/19 16:20:00;19/08/07;16:20;2;2.001;84.616
20455501;07/08/19 16:25:00;19/08/07;16:25;2;2.108;85.561
20455501;07/08/19 16:30:00;19/08/07;16:30;2;2.216;86.281
20455501;07/08/19 16:35:00;19/08/07;16:35;2;2.296;86.83
20455501;07/08/19 16:40:00;19/08/07;16:40;2;2.296;86.83
20455501;07/08/19 16:45:00;19/08/07;16:45;2;2.216;85.659
20455501;07/08/19 16:50:00;19/08/07;16:50;2;2.082;83.34
20455501;07/08/19 16:55:00;19/08/07;16:55;2;1.974;80.942
20455501;07/08/19 17:00:00;19/08/07;17:00;2;1.866;79.325
20455501;07/08/19 17:05:00;19/08/07;17:05;2;1.785;78.508
20455501;07/08/19 17:10:00;19/08/07;17:10;2;1.758;79.069
20455501;07/08/19 17:15:00;19/08/07;17:15;2;1.812;80.89
20455501;07/08/19 17:20:00;19/08/07;17:20;2;1.893;82.508
20455501;07/08/19 17:25:00;19/08/07;17:25;2;1.974;83.918
20455501;07/08/19 17:30:00;19/08/07;17:30;2;2.082;84.982
20455501;07/08/19 17:35:00;19/08/07;17:35;2;2.189;85.863
20455501;07/08/19 17:40:00;19/08/07;17:40;2;2.243;86.281
20455501;07/08/19 17:45:00;19/08/07;17:45;2;2.216;86.07
20455501;07/08/19 17:50:00;19/08/07;17:50;2;2.216;85.362
20455501;07/08/19 17:55:00;19/08/07;17:55;2;2.323;85.167
20455501;07/08/19 18:00:00;19/08/07;18:00;2;2.484;85.261
20455501;07/08/19 18:05:00;19/08/07;18:05;2;2.644;85.454
20455501;07/08/19 18:10:00;19/08/07;18:10;2;2.883;86.278
20455501;07/08/19 18:15:00;19/08/07;18:15;2;2.857;86.606
20455501;07/08/19 18:20:00;19/08/07;18:20;2;2.75;85.755
20455501;07/08/19 18:25:00;19/08/07;18:25;2;2.617;84.069
20455501;07/08/19 18:30:00;19/08/07;18:30;2;2.457;81.429
20455501;07/08/19 18:35:00;19/08/07;18:35;2;2.296;78.865
20455501;07/08/19 18:40:00;19/08/07;18:40;2;2.108;77.804
20455501;07/08/19 18:45:00;19/08/07;18:45;2;1.974;77.408
20455501;07/08/19 18:50:00;19/08/07;18:50;2;1.839;77.289
20455501;07/08/19 18:55:00;19/08/07;18:55;2;1.704;76.379
20455501;07/08/19 19:00:00;19/08/07;19:00;2;1.65;76.879
20455501;07/08/19 19:05:00;19/08/07;19:05;2;1.704;79.446
20455501;07/08/19 19:10:00;19/08/07;19:10;2;1.785;81.404
20455501;07/08/19 19:15:00;19/08/07;19:15;2;1.893;83.034
20455501;07/08/19 19:20:00;19/08/07;19:20;2;2.001;84.348
20455501;07/08/19 19:25:00;19/08/07;19:25;2;2.108;85.364
20455501;07/08/19 19:30:00;19/08/07;19:30;2;2.216;86.175
20455501;07/08/19 19:35:00;19/08/07;19:35;2;2.323;86.718
20455501;07/08/19 19:40:00;19/08/07;19:40;2;2.296;86.607
20455501;07/08/19 19:45:00;19/08/07;19:45;2;2.243;85.559
20455501;07/08/19 19:50:00;19/08/07;19:50;2;2.135;83.998
20455501;07/08/19 19:55:00;19/08/07;19:55;2;2.055;82.427
20455501;07/08/19 20:00:00;19/08/07;20:00;2;1.947;80.573
20455501;07/08/19 20:05:00;19/08/07;20:05;2;1.785;78.312
20455501;07/08/19 20:10:00;19/08/07;20:10;2;1.65;76.588
20455501;07/08/19 20:15:00;19/08/07;20:15;2;1.65;77.442
20455501;07/08/19 20:20:00;19/08/07;20:20;2;1.704;79.945
20455501;07/08/19 20:25:00;19/08/07;20:25;2;1.785;81.943
20455501;07/08/19 20:30:00;19/08/07;20:30;2;1.893;83.508
20455501;07/08/19 20:35:00;19/08/07;20:35;2;1.974;84.616
20455501;07/08/19 20:40:00;19/08/07;20:40;2;2.082;85.561
20455501;07/08/19 20:45:00;19/08/07;20:45;2;2.189;86.388
20455501;07/08/19 20:50:00;19/08/07;20:50;2;2.27;86.83
20455501;07/08/19 20:55:00;19/08/07;20:55;2;2.243;86.497
20455501;07/08/19 21:00:00;19/08/07;21:00;2;2.135;85.267
20455501;07/08/19 21:05:00;19/08/07;21:05;2;2.055;83.666
20455501;07/08/19 21:10:00;19/08/07;21:10;2;1.947;81.593
20455501;07/08/19 21:15:00;19/08/07;21:15;2;1.866;80.105
20455501;07/08/19 21:20:00;19/08/07;21:20;2;1.758;79.017
20455501;07/08/19 21:25:00;19/08/07;21:25;2;1.677;78.322
20455501;07/08/19 21:30:00;19/08/07;21:30;2;1.704;79.61
20455501;07/08/19 21:35:00;19/08/07;21:35;2;1.758;81.472
20455501;07/08/19 21:40:00;19/08/07;21:40;2;1.866;83.035
20455501;07/08/19 21:45:00;19/08/07;21:45;2;1.947;84.35
20455501;07/08/19 21:50:00;19/08/07;21:50;2;2.055;85.365
20455501;07/08/19 21:55:00;19/08/07;21:55;2;2.135;85.966
20455501;07/08/19 22:00:00;19/08/07;22:00;2;2.162;86.175
20455501;07/08/19 22:05:00;19/08/07;22:05;2;2.108;85.462
20455501;07/08/19 22:10:00;19/08/07;22:10;2;2.028;84.087
20455501;07/08/19 22:15:00;19/08/07;22:15;2;1.947;82.216
20455501;07/08/19 22:20:00;19/08/07;22:20;2;1.92;81.462
20455501;07/08/19 22:25:00;19/08/07;22:25;2;1.839;80.703
20455501;07/08/19 22:30:00;19/08/07;22:30;2;1.758;79.716
20455501;07/08/19 22:35:00;19/08/07;22:35;2;1.731;79.83
20455501;07/08/19 22:40:00;19/08/07;22:40;2;1.758;81.34
20455501;07/08/19 22:45:00;19/08/07;22:45;2;1.866;82.882
20455501;07/08/19 22:50:00;19/08/07;22:50;2;1.92;84.263
20455501;07/08/19 22:55:00;19/08/07;22:55;2;2.028;85.172
20455501;07/08/19 23:00:00;19/08/07;23:00;2;2.162;86.07
20455501;07/08/19 23:05:00;19/08/07;23:05;2;2.27;86.718
20455501;07/08/19 23:10:00;19/08/07;23:10;2;2.27;86.943
20455501;07/08/19 23:15:00;19/08/07;23:15;2;2.243;86.281
20455501;07/08/19 23:20:00;19/08/07;23:20;2;2.135;85.267
20455501;07/08/19 23:25:00;19/08/07;23:25;2;2.001;83.264
20455501;07/08/19 23:30:00;19/08/07;23:30;2;1.893;81.138
20455501;07/08/19 23:35:00;19/08/07;23:35;2;1.731;78.968
20455501;07/08/19 23:40:00;19/08/07;23:40;2;1.677;78.667
20455501;07/08/19 23:45:00;19/08/07;23:45;2;1.731;80.231
20455501;07/08/19 23:50:00;19/08/07;23:50;2;1.785;81.943
20455501;07/08/19 23:55:00;19/08/07;23:55;2;1.866;83.509
20455501;08/08/19 00:00:00;19/08/08;00:00;2;1.974;84.707
20455501;08/08/19 00:05:00;19/08/08;00:05;2;2.082;85.661
20455501;08/08/19 00:10:00;19/08/08;00:10;2;2.162;86.281
20455501;08/08/19 00:15:00;19/08/08;00:15;2;2.27;86.607
20455501;08/08/19 00:20:00;19/08/08;00:20;2;2.403;86.83
20455501;08/08/19 00:25:00;19/08/08;00:25;2;2.59;86.83
20455501;08/08/19 00:30:00;19/08/08;00:30;2;2.803;87.177
20455501;08/08/19 00:35:00;19/08/08;00:35;2;2.803;87.415
20455501;08/08/19 00:40:00;19/08/08;00:40;2;2.67;86.718
20455501;08/08/19 00:45:00;19/08/08;00:45;2;2.537;84.973
20455501;08/08/19 00:50:00;19/08/08;00:50;2;2.323;82.34
20455501;08/08/19 00:55:00;19/08/08;00:55;2;2.108;79.8
20455501;08/08/19 01:00:00;19/08/08;01:00;2;1.92;78.298
20455501;08/08/19 01:05:00;19/08/08;01:05;2;1.839;78.114
20455501;08/08/19 01:10:00;19/08/08;01:10;2;1.758;78.61
20455501;08/08/19 01:15:00;19/08/08;01:15;2;1.65;77.851
20455501;08/08/19 01:20:00;19/08/08;01:20;2;1.623;78.773
20455501;08/08/19 01:25:00;19/08/08;01:25;2;1.704;80.773
20455501;08/08/19 01:30:00;19/08/08;01:30;2;1.758;82.369
20455501;08/08/19 01:35:00;19/08/08;01:35;2;1.866;83.838
20455501;08/08/19 01:40:00;19/08/08;01:40;2;1.947;84.892
20455501;08/08/19 01:45:00;19/08/08;01:45;2;2.055;85.762
20455501;08/08/19 01:50:00;19/08/08;01:50;2;2.162;86.607
20455501;08/08/19 01:55:00;19/08/08;01:55;2;2.243;87.058
20455501;08/08/19 02:00:00;19/08/08;02:00;2;2.243;87.058
20455501;08/08/19 02:05:00;19/08/08;02:05;2;2.135;86.175
20455501;08/08/19 02:10:00;19/08/08;02:10;2;2.055;84.614
20455501;08/08/19 02:15:00;19/08/08;02:15;2;1.893;82.077
20455501;08/08/19 02:20:00;19/08/08;02:20;2;1.758;79.388
20455501;08/08/19 02:25:00;19/08/08;02:25;2;1.623;77.716
20455501;08/08/19 02:30:00;19/08/08;02:30;2;1.623;79.029
20455501;08/08/19 02:35:00;19/08/08;02:35;2;1.65;81.154
20455501;08/08/19 02:40:00;19/08/08;02:40;2;1.731;82.812
20455501;08/08/19 02:45:00;19/08/08;02:45;2;1.839;84.265
20455501;08/08/19 02:50:00;19/08/08;02:50;2;1.947;85.563
20455501;08/08/19 02:55:00;19/08/08;02:55;2;2.028;86.176
20455501;08/08/19 03:00:00;19/08/08;03:00;2;2.135;86.718
20455501;08/08/19 03:05:00;19/08/08;03:05;2;2.162;86.83
20455501;08/08/19 03:10:00;19/08/08;03:10;2;2.082;86.282
20455501;08/08/19 03:15:00;19/08/08;03:15;2;2.001;84.984
20455501;08/08/19 03:20:00;19/08/08;03:20;2;1.866;82.656
20455501;08/08/19 03:25:00;19/08/08;03:25;2;1.704;79.889
20455501;08/08/19 03:30:00;19/08/08;03:30;2;1.677;79.341
20455501;08/08/19 03:35:00;19/08/08;03:35;2;1.677;80.837
20455501;08/08/19 03:40:00;19/08/08;03:40;2;1.731;82.37
20455501;08/08/19 03:45:00;19/08/08;03:45;2;1.839;83.839
20455501;08/08/19 03:50:00;19/08/08;03:50;2;1.92;85.079
20455501;08/08/19 03:55:00;19/08/08;03:55;2;2.001;85.864
20455501;08/08/19 04:00:00;19/08/08;04:00;2;2.108;86.497
20455501;08/08/19 04:05:00;19/08/08;04:05;2;2.162;86.943
20455501;08/08/19 04:10:00;19/08/08;04:10;2;2.108;86.607
20455501;08/08/19 04:15:00;19/08/08;04:15;2;2.028;85.463
20455501;08/08/19 04:20:00;19/08/08;04:20;2;1.974;84.349
20455501;08/08/19 04:25:00;19/08/08;04:25;2;1.866;82.509
20455501;08/08/19 04:30:00;19/08/08;04:30;2;1.758;80.526
20455501;08/08/19 04:35:00;19/08/08;04:35;2;1.731;80.468
20455501;08/08/19 04:40:00;19/08/08;04:40;2;1.758;81.876
20455501;08/08/19 04:45:00;19/08/08;04:45;2;1.839;83.43
20455501;08/08/19 04:50:00;19/08/08;04:50;2;1.92;84.708
20455501;08/08/19 04:55:00;19/08/08;04:55;2;2.001;85.562
20455501;08/08/19 05:00:00;19/08/08;05:00;2;2.108;86.175
20455501;08/08/19 05:05:00;19/08/08;05:05;2;2.189;86.718
20455501;08/08/19 05:10:00;19/08/08;05:10;2;2.243;86.943
20455501;08/08/19 05:15:00;19/08/08;05:15;2;2.189;86.497
20455501;08/08/19 05:20:00;19/08/08;05:20;2;2.082;85.364
20455501;08/08/19 05:25:00;19/08/08;05:25;2;1.974;83.424
20455501;08/08/19 05:30:00;19/08/08;05:30;2;1.812;80.89
20455501;08/08/19 05:35:00;19/08/08;05:35;2;1.65;78.471
20455501;08/08/19 05:40:00;19/08/08;05:40;2;1.596;78.33
20455501;08/08/19 05:45:00;19/08/08;05:45;2;1.65;80.414
20455501;08/08/19 05:50:00;19/08/08;05:50;2;1.677;82.159
20455501;08/08/19 05:55:00;19/08/08;05:55;2;1.785;83.675
20455501;08/08/19 06:00:00;19/08/08;06:00;2;1.893;84.986
20455501;08/08/19 06:05:00;19/08/08;06:05;2;1.974;85.865
20455501;08/08/19 06:10:00;19/08/08;06:10;2;2.001;86.176
20455501;08/08/19 06:15:00;19/08/08;06:15;2;1.974;85.763
20455501;08/08/19 06:20:00;19/08/08;06:20;2;1.893;84.709
20455501;08/08/19 06:25:00;19/08/08;06:25;2;1.785;83.039
20455501;08/08/19 06:30:00;19/08/08;06:30;2;1.677;80.899
20455501;08/08/19 06:35:00;19/08/08;06:35;2;1.731;80.468
20455501;08/08/19 06:40:00;19/08/08;06:40;2;1.893;80.761
20455501;08/08/19 06:45:00;19/08/08;06:45;2;2.082;81.452
20455501;08/08/19 06:50:00;19/08/08;06:50;2;2.35;82.559
20455501;08/08/19 06:55:00;19/08/08;06:55;2;2.537;85.358
20455501;08/08/19 07:00:00;19/08/08;07:00;2;2.457;85.657
20455501;08/08/19 07:05:00;19/08/08;07:05;2;2.323;84.608
20455501;08/08/19 07:10:00;19/08/08;07:10;2;2.135;82.278
20455501;08/08/19 07:15:00;19/08/08;07:15;2;1.947;79.48
20455501;08/08/19 07:20:00;19/08/08;07:20;2;1.758;77.656
20455501;08/08/19 07:25:00;19/08/08;07:25;2;1.677;77.988
20455501;08/08/19 07:30:00;19/08/08;07:30;2;1.704;79.61
20455501;08/08/19 07:35:00;19/08/08;07:35;2;1.731;81.342
20455501;08/08/19 07:40:00;19/08/08;07:40;2;1.785;82.886
20455501;08/08/19 07:45:00;19/08/08;07:45;2;1.893;84.351
20455501;08/08/19 07:50:00;19/08/08;07:50;2;1.974;85.366
20455501;08/08/19 07:55:00;19/08/08;07:55;2;2.028;86.071
20455501;08/08/19 08:00:00;19/08/08;08:00;2;2.028;86.071
20455501;08/08/19 08:05:00;19/08/08;08:05;2;1.947;85.367
20455501;08/08/19 08:10:00;19/08/08;08:10;2;1.947;84.708
20455501;08/08/19 08:15:00;19/08/08;08:15;2;1.866;84.006
20455501;08/08/19 08:20:00;19/08/08;08:20;2;1.731;82.589
20455501;08/08/19 08:25:00;19/08/08;08:25;2;1.65;81.814
20455501;08/08/19 08:30:00;19/08/08;08:30;2;1.65;82.667
20455501;08/08/19 08:35:00;19/08/08;08:35;2;1.704;83.76
20455501;08/08/19 08:40:00;19/08/08;08:40;2;1.812;84.894
20455501;08/08/19 08:45:00;19/08/08;08:45;2;1.893;86.072
20455501;08/08/19 08:50:00;19/08/08;08:50;2;1.974;86.607
20455501;08/08/19 08:55:00;19/08/08;08:55;2;2.082;87.173
20455501;08/08/19 09:00:00;19/08/08;09:00;2;2.162;87.652
20455501;08/08/19 09:05:00;19/08/08;09:05;2;2.216;87.9
20455501;08/08/19 09:10:00;19/08/08;09:10;2;2.135;87.53
20455501;08/08/19 09:15:00;19/08/08;09:15;2;2.108;86.497
20455501;08/08/19 09:20:00;19/08/08;09:20;2;2.189;86.281
20455501;08/08/19 09:25:00;19/08/08;09:25;2;1.974;84.526
20455501;08/08/19 09:30:00;19/08/08;09:30;2;1.731;82.086
20455501;08/08/19 09:35:00;19/08/08;09:35;2;1.515;79.96
20455501;08/08/19 09:40:00;19/08/08;09:40;2;1.433;79.632
20455501;08/08/19 09:45:00;19/08/08;09:45;2;1.515;81.552
20455501;08/08/19 09:50:00;19/08/08;09:50;2;3.702;88.048
20455501;08/08/19 09:55:00;19/08/08;09:55;2;4.251;89.008
20455501;08/08/19 10:00:00;19/08/08;10:00;2;4.538;88.459
20455501;08/08/19 10:05:00;19/08/08;10:05;2;4.667;87.678
20455501;08/08/19 10:10:00;19/08/08;10:10;2;4.719;87.068
20455501;08/08/19 10:15:00;19/08/08;10:15;2;4.693;86.38
20455501;08/08/19 10:20:00;19/08/08;10:20;2;4.616;85.839
20455501;08/08/19 10:25:00;19/08/08;10:25;2;4.512;85.53
20455501;08/08/19 10:30:00;19/08/08;10:30;2;4.434;85.329
20455501;08/08/19 10:35:00;19/08/08;10:35;2;4.408;85.531
20455501;08/08/19 10:40:00;19/08/08;10:40;2;4.434;85.633
20455501;08/08/19 10:45:00;19/08/08;10:45;2;4.46;85.736
20455501;08/08/19 10:50:00;19/08/08;10:50;2;4.33;86.492
20455501;08/08/19 10:55:00;19/08/08;10:55;2;5.416;88.894
20455501;08/08/19 11:00:00;19/08/08;11:00;2;5.544;88.342
20455501;08/08/19 11:05:00;19/08/08;11:05;2;5.493;87.561
20455501;08/08/19 11:10:00;19/08/08;11:10;2;5.39;86.718
20455501;08/08/19 11:15:00;19/08/08;11:15;2;5.262;86.048
20455501;08/08/19 11:20:00;19/08/08;11:20;2;5.081;85.625
20455501;08/08/19 11:25:00;19/08/08;11:25;2;4.952;85.422
20455501;08/08/19 11:30:00;19/08/08;11:30;2;4.823;85.323
20455501;08/08/19 11:35:00;19/08/08;11:35;2;4.693;85.126
20455501;08/08/19 11:40:00;19/08/08;11:40;2;4.616;85.226
20455501;08/08/19 11:45:00;19/08/08;11:45;2;4.59;85.326
20455501;08/08/19 11:50:00;19/08/08;11:50;2;4.978;85.942
20455501;08/08/19 11:55:00;19/08/08;11:55;2;4.33;85.634
20455501;08/08/19 12:00:00;19/08/08;12:00;2;5.184;88.202
20455501;08/08/19 12:05:00;19/08/08;12:05;2;5.365;87.686
20455501;08/08/19 12:10:00;19/08/08;12:10;2;5.365;86.952
20455501;08/08/19 12:15:00;19/08/08;12:15;2;5.287;86.377
20455501;08/08/19 12:20:00;19/08/08;12:20;2;5.236;86.048
20455501;08/08/19 12:25:00;19/08/08;12:25;2;5.133;85.729
20455501;08/08/19 12:30:00;19/08/08;12:30;2;5.03;85.523
20455501;08/08/19 12:35:00;19/08/08;12:35;2;4.926;85.321
20455501;08/08/19 12:40:00;19/08/08;12:40;2;4.797;85.124
20455501;08/08/19 12:45:00;19/08/08;12:45;2;4.693;85.028
20455501;08/08/19 12:50:00;19/08/08;12:50;2;3.886;83.189
20455501;08/08/19 12:55:00;19/08/08;12:55;2;4.797;87.431
20455501;08/08/19 13:00:00;19/08/08;13:00;2;5.365;88.475
20455501;08/08/19 13:05:00;19/08/08;13:05;2;5.57;87.945
20455501;08/08/19 13:10:00;19/08/08;13:10;2;5.621;87.192
20455501;08/08/19 13:15:00;19/08/08;13:15;2;5.621;86.603
20455501;08/08/19 13:20:00;19/08/08;13:20;2;5.519;86.155
20455501;08/08/19 13:25:00;19/08/08;13:25;2;5.442;85.726
20455501;08/08/19 13:30:00;19/08/08;13:30;2;5.339;85.519
20455501;08/08/19 13:35:00;19/08/08;13:35;2;5.236;85.316
20455501;08/08/19 13:40:00;19/08/08;13:40;2;5.133;85.218
20455501;08/08/19 13:45:00;19/08/08;13:45;2;5.004;85.12
20455501;08/08/19 13:50:00;19/08/08;13:50;2;4.719;83.918
20455501;08/08/19 13:55:00;19/08/08;13:55;2;4.771;85.629
20455501;08/08/19 14:00:00;19/08/08;14:00;2;5.262;87.07
20455501;08/08/19 14:05:00;19/08/08;14:05;2;5.416;86.603
20455501;08/08/19 14:10:00;19/08/08;14:10;2;5.442;86.046
20455501;08/08/19 14:15:00;19/08/08;14:15;2;5.416;85.621
20455501;08/08/19 14:20:00;19/08/08;14:20;2;5.339;85.214
20455501;08/08/19 14:25:00;19/08/08;14:25;2;5.21;84.728
20455501;08/08/19 14:30:00;19/08/08;14:30;2;5.081;84.542
20455501;08/08/19 14:35:00;19/08/08;14:35;2;4.978;84.544
20455501;08/08/19 14:40:00;19/08/08;14:40;2;4.875;84.454
20455501;08/08/19 14:45:00;19/08/08;14:45;2;4.823;84.642
20455501;08/08/19 14:50:00;19/08/08;14:50;2;4.823;84.832
20455501;08/08/19 14:55:00;19/08/08;14:55;2;5.236;85.834
20455501;08/08/19 15:00:00;19/08/08;15:00;2;5.544;86.952
20455501;08/08/19 15:05:00;19/08/08;15:05;2;5.775;87.315
20455501;08/08/19 15:10:00;19/08/08;15:10;2;5.852;86.835
20455501;08/08/19 15:15:00;19/08/08;15:15;2;5.826;86.264
20455501;08/08/19 15:20:00;19/08/08;15:20;2;5.724;85.723
20455501;08/08/19 15:25:00;19/08/08;15:25;2;5.621;85.31
20455501;08/08/19 15:30:00;19/08/08;15:30;2;5.493;85.013
20455501;08/08/19 15:35:00;19/08/08;15:35;2;5.339;84.725
20455501;08/08/19 15:40:00;19/08/08;15:40;2;5.21;84.539
20455501;08/08/19 15:45:00;19/08/08;15:45;2;5.055;84.357
20455501;08/08/19 15:50:00;19/08/08;15:50;2;4.952;84.36
20455501;08/08/19 15:55:00;19/08/08;15:55;2;4.875;84.641
20455501;08/08/19 16:00:00;19/08/08;16:00;2;5.055;84.924
20455501;08/08/19 16:05:00;19/08/08;16:05;2;4.016;83.43
20455501;08/08/19 16:10:00;19/08/08;16:10;2;3.386;83.129
20455501;08/08/19 16:15:00;19/08/08;16:15;2;2.75;81.614
20455501;08/08/19 16:20:00;19/08/08;16:20;2;2.377;80.301
20455501;08/08/19 16:25:00;19/08/08;16:25;2;2.162;78.929
